tf_id,elevation,X,Y,rainfall_2010_winter,rainfall_2011_winter,rainfall_2012_winter,rainfall_2013_winter,rainfall_2014_winter,rainfall_2015_winter,rainfall_2016_winter,rainfall_2017_winter,rainfall_2018_winter,rainfall_2019_winter,rainfall_2020_winter,rainfall_2021_winter,rainfall_2010_spring,rainfall_2011_spring,rainfall_2012_spring,rainfall_2013_spring,rainfall_2014_spring,rainfall_2015_spring,rainfall_2016_spring,rainfall_2017_spring,rainfall_2018_spring,rainfall_2019_spring,rainfall_2020_spring,rainfall_2021_spring,rainfall_2010_summer,rainfall_2011_summer,rainfall_2012_summer,rainfall_2013_summer,rainfall_2014_summer,rainfall_2015_summer,rainfall_2016_summer,rainfall_2017_summer,rainfall_2018_summer,rainfall_2019_summer,rainfall_2020_summer,rainfall_2021_summer,rainfall_2010_autumn,rainfall_2011_autumn,rainfall_2012_autumn,rainfall_2013_autumn,rainfall_2014_autumn,rainfall_2015_autumn,rainfall_2016_autumn,rainfall_2017_autumn,rainfall_2018_autumn,rainfall_2019_autumn,rainfall_2020_autumn,rainfall_2021_autumn,temperature_2010_winter,temperature_2011_winter,temperature_2012_winter,temperature_2013_winter,temperature_2014_winter,temperature_2015_winter,temperature_2016_winter,temperature_2017_winter,temperature_2018_winter,temperature_2019_winter,temperature_2020_winter,temperature_2021_winter,temperature_2010_spring,temperature_2011_spring,temperature_2012_spring,temperature_2013_spring,temperature_2014_spring,temperature_2015_spring,temperature_2016_spring,temperature_2017_spring,temperature_2018_spring,temperature_2019_spring,temperature_2020_spring,temperature_2021_spring,temperature_2010_summer,temperature_2011_summer,temperature_2012_summer,temperature_2013_summer,temperature_2014_summer,temperature_2015_summer,temperature_2016_summer,temperature_2017_summer,temperature_2018_summer,temperature_2019_summer,temperature_2020_summer,temperature_2021_summer,temperature_2010_autumn,temperature_2011_autumn,temperature_2012_autumn,temperature_2013_autumn,temperature_2014_autumn,temperature_2015_autumn,temperature_2016_autumn,temperature_2017_autumn,temperature_2018_autumn,temperature_2019_autumn,temperature_2020_autumn,temperature_2021_autumn,NC,LNK,SLC,MSC,IIC,lsm_l_frac_cv,lsm_l_msidi,lsm_l_pr,lsm_l_shape_cv,lsm_l_shdi,class,value,land_cover,id
85,82.949432373046875,-1.4691389999999998,51.777888999999995,184.16206844598574,133.29294363628043,135.31339099717397,226.229007102119,363.781134017613,149.59827508512925,206.28312890146205,121.51516807285245,167.32887690839482,137.4021746756284,247.79659125914685,245.5785664779217,103.83089281295653,52.82926106305351,175.2447021118256,158.5618983931632,171.84337094068164,106.70647339021326,197.71882403960095,119.49492707644818,225.4916015187958,95.75403754714826,75.61555130865668,149.35145980438872,170.3223874839972,153.28277315100354,329.0154558947784,83.53221929752883,157.61629117330884,148.05703316170857,134.27635744529468,167.0813664123362,63.542604310464704,204.70412846692716,227.7669914808093,148.79950299766915,127.13721544897555,91.45187066100826,259.09354283693386,196.43306281441008,164.51355736337476,166.9305913104917,139.98224914585208,127.23483797837811,132.5167572728644,304.90059431023724,218.7183662587645,154.4537989341215,2.5653414523815212,3.243416845421636,5.237814003393104,3.8958613706121232,6.0517522872865,4.573307803777205,7.004149497637373,5.185330527239154,4.538871759246306,5.808970733952484,6.405864686457076,4.618689099273386,9.068901850225425,10.800988414599432,9.55457796859045,7.148020113508069,10.250705683621973,9.376395116371805,8.852234458435351,10.716417333364644,9.792566747729058,9.868611070865327,10.411385338000644,8.232314503049475,16.728470056450345,15.482220761185166,15.83212485214435,17.043961524807237,16.662818668325936,16.026154428706004,17.06006150608705,16.987818690992142,18.204298967720593,17.04604325460456,17.147420408675035,17.115725272704424,9.950612802845557,12.654476092630215,9.96164446462852,11.140738813867314,12.309162190931069,11.286738447168277,11.071100935856125,11.150552948880703,11.162984426084197,10.605832839845977,11.3538507224101,12.058212548775288,8,149,614133.1948010036,83181.3522162,0.05824934099760303,6.679039007558313,1.0051045400913527,6,43.64609902069655,1.1492512205724403,4,47.673965304398685,improved grassland,4
86,75.45275115966797,-1.2154719999999999,51.76913900000001,221.31177568321633,144.94905598880376,128.0636685999847,207.5022887502652,329.90174663345,144.62676677743755,188.74671453459518,124.84610405904097,162.68679943901412,136.2984704133835,239.27613024290685,250.220501873854,97.6181556783925,52.98445738934479,204.33977942740086,160.27966296471422,182.92026111295755,103.78288614051266,204.81865962656244,111.95790504792113,218.30589980710204,82.73416013065066,82.34139385758216,149.76155718865417,190.75491806915178,162.86661772734647,321.46323038509513,85.94517802407071,167.9629332047015,136.762045143268,136.1272003542326,165.49523177424496,70.68924789725115,185.51379246313604,238.2739829996509,173.99609427489634,137.4245977784749,87.50864833618247,268.3296311604583,196.4546878696534,179.5088530727834,159.59729818565637,158.29675082301293,134.83495951262873,148.4852497369668,322.8072626803676,249.6023696291765,152.75268971564864,2.9248098462827805,3.647086049072012,5.55215824595824,4.224562620541733,6.508020372577093,4.87272900658752,7.421764918174508,5.534324925320373,4.848561512454232,6.10698556895696,6.757482713525804,4.940948388752412,9.477776530997003,11.191217140760175,9.927190393758984,7.510114007511998,10.6502865342844,9.720909083869543,9.214673665143518,11.085648812718194,10.181750856923298,10.197168525252224,10.737459734242258,8.514934786335887,17.239876454784714,15.803572722932897,16.324581595333928,17.42103221111017,17.09619374500876,16.522461512924714,17.497579674779146,17.476515482579927,18.61280921188085,17.52400686463164,17.56864870966396,17.47431122636406,10.270229439218902,12.97308953474759,10.31281317443405,11.427738897849427,12.667549891921116,11.629315891388655,11.398883579246203,11.461713076518631,11.527408782525146,10.924702909083535,11.690890011275929,12.337972816052583,1,315,1868175.0124556264,1868175.0124556264,0.3417008544413852,6.183268766120414,0.5126398248835874,5,40.750927429790174,0.7438687916926824,21,74.90191485623939,suburban,10
87,57.62310791015625,-1.2398609999999997,51.734778000000006,217.86372107293525,145.4882591709143,125.69040259768434,194.8571269302569,313.38674350775204,137.64307885343024,181.09547806024707,118.60603687610806,155.01612574259747,129.46252857947061,228.6012572549039,236.62243768702697,92.24253442448595,50.96453188074311,196.46320242571863,151.07570537344924,182.12626054232484,98.08189534273365,196.57960689547625,106.64726847951927,210.6310711273881,78.37500052213629,78.85365716123502,145.5684652475194,176.93515395534055,156.87781505771883,314.5693955097046,80.06093141508754,153.20691648318143,131.65258605238728,131.24960833452226,155.77205843236487,67.30967085780226,176.01108806437554,217.58600692326692,171.5492564278719,130.9726477811067,79.73354956678563,252.10419317627597,183.99014828495544,164.0404296760599,145.21887445846338,138.83778443879146,123.40957448749595,139.98940424255017,311.40538340589626,232.24723940082634,138.9191029615931,3.0987966060744285,3.818713040453254,5.731382383723294,4.4159327432005115,6.687417431844796,5.039642431772225,7.602482854514468,5.7072711367983935,5.026856613740061,6.2743700101934055,6.933669546084526,5.12542992698162,9.688297203965096,11.406072961999493,10.150705363845969,7.732983741776453,10.860722668704614,9.944202812470845,9.436219312846498,11.311732645325382,10.402776651290262,10.421289207668996,10.962822454860715,8.729395977096388,17.48791459945528,16.05093782384639,16.572885908168608,17.66739386066663,17.34271096705033,16.765367899256194,17.741640172555172,17.727528186585904,18.862334540003516,17.773172934730148,17.817295556282495,17.718498506932853,10.446379558338759,13.160481728995391,10.494496442282227,11.611982791901177,12.853659234203814,11.81161190670924,11.569760164444105,11.637904828337545,11.699865106485849,11.111240422530893,11.87405897741443,12.511488149676994,1,295,1983883.9987906886,1983883.9987906886,0.3738678161214692,6.8876818314242705,0.38742990642036484,6,60.8412821194894,0.6694974354838494,21,81.58389893152341,suburban,10
88,57.55364608764648,-2.6003330000000004,51.500278,182.8891507681264,159.17635398728672,176.72157242535184,269.40252191435246,404.24363877849055,197.8107729988398,291.91427075446336,139.67885436439298,217.9000339488128,188.72044260865374,344.28494091368424,281.4943012454651,102.70992259876097,57.9143483950889,204.1241138109804,147.90158604470986,186.45236005144477,110.98595135154729,221.30472086163493,119.09540269142202,251.11096724067784,132.9678930588903,115.17995296879663,196.2807785010232,201.69062981350817,259.62616657239425,362.95690591632456,118.17127181312448,215.63214474747284,217.83585838897216,165.08816524972278,199.13275511241602,101.61688727128225,270.581613878002,301.3224482353065,195.5128878449381,159.92134059701775,167.12572538638622,352.65381618867684,273.8392764861453,195.68822529013357,203.13415184087066,217.65200632149765,176.82015733008075,184.33575739522274,366.2272202898493,229.52420093521124,221.55297463842345,3.168031822872303,3.889942523350507,6.064303391950151,4.840136474884276,6.701976348163024,5.419790762126134,7.7145598092296455,6.013647951054479,5.379752832158126,6.623440770880521,7.015557104740065,5.352392036173318,9.586712154267067,11.211344157643255,10.096605154974913,7.646330876763805,10.669443319964444,9.935417572226672,9.525073531563685,11.205131644587835,10.063800491345999,10.383963944403845,10.843394733960077,8.83896297783502,17.00417076800558,15.802932949575641,16.20750708618656,17.525640739370616,17.126913134030502,16.283178893506868,17.320939250511785,17.21204488640418,18.610914135573747,17.35130978174144,17.207246018517125,17.41544329598921,10.589063898538038,13.174174920864381,10.499081667670065,11.79936584536783,12.856120768307505,11.940278184733579,11.562599800683664,11.799531332232608,11.548652642218928,11.224534593541298,11.795598494280547,12.579643136287027,2,188,2053048.1693011317,1026952.73362436,0.4041312622869154,6.1554735391273505,0.2054450837245613,6,50.42218630525776,0.4097962032608012,21,89.97194069855095,suburban,10
89,92.80931854248047,-4.160222,55.87525,177.71900574461813,291.3015940207778,375.10149658247155,317.3385801253681,499.65006592322516,423.6700462017814,575.5166945421058,243.196525337669,307.488470609645,187.80585796319096,520.1281766034102,314.32611755569513,169.08637603350383,272.9190666944949,169.6092741499039,196.83703574432056,257.86359511727346,295.43558268917485,185.81870252655094,155.62435721256114,163.70412316196004,236.99216843469145,134.52679941706924,179.29944881695542,248.20124771655222,323.13912378841906,434.1655868842182,166.53591031365326,192.1655195911254,286.68560469737713,225.82770186034196,305.4489153635052,193.06172698002143,338.16859537813485,412.2315076380149,171.88689075503078,343.78433376338745,430.29377378857663,345.03745498498176,321.6118909708567,210.18971417131976,331.38442073385943,218.9031235712122,286.1978810265346,294.73781636389936,264.1086217049682,325.1414458369127,366.3816110407306,1.2943724154995206,2.087652403246174,4.713281222777859,3.609185871916699,5.396291628564434,3.9171241663966834,4.956706693212942,5.447594198597407,3.3406892713916143,5.037451177799818,5.297877503732669,3.2663856341736928,8.175710031594376,9.142516116405394,8.81295481409156,6.544014930032749,9.375715202577725,7.700361975428065,8.258924309946856,9.444006900488532,8.2216179561674,8.750322986467369,8.890504191734514,7.750081907755742,14.909229700319678,13.920500047029464,14.10545971648904,15.563754783890579,15.145552438996454,13.762271343259153,14.78437805268398,14.456947052463502,15.656812841825447,15.522917834565064,14.74548606380359,15.934728134394007,8.820254524020616,11.008753837367236,8.3686143968644,9.531399035155502,10.763904237447834,9.859301860907708,9.464553843462532,9.564600568339912,9.503194210223361,8.710961793384701,9.889051063807484,10.855353817726364,1,91,2219023.076422482,2219023.076422482,0.5029433464428171,5.7840033481747035,1.0718091411418715,6,43.97834058210034,1.2220937972103791,21,48.837454637522185,suburban,10
91,79.62599182128906,-1.174139,52.63213900000001,153.78026106977094,104.30913793258233,134.9892895318591,207.20063171897107,245.8960617823212,153.73021099087532,200.59102506437432,125.12781069816249,194.38760109596927,154.47122824204408,253.68042857678606,252.235375724013,95.504536671667,50.19249578676378,195.7485381830279,151.97182393829743,182.1405976497953,121.45909262240816,175.53178776350455,147.3278143326267,229.90065333263271,118.96629530368452,77.32617826570825,136.8373109655376,202.0412969147593,137.76309318608708,391.6342304195016,202.44427554462644,164.10443479337394,172.50798283280105,211.4184271575528,207.7817110579888,77.57550123743306,315.0495652957203,288.178585652111,138.12425531467005,146.01881053308816,93.25263410065588,232.62735481635934,183.11988927082973,156.63366631121184,147.23302059609975,158.85689669789082,152.18187793148095,105.70174237538367,337.5527335153379,170.75298173066722,171.80907741033502,2.3884603268473628,3.1578941812302705,5.081721616607821,3.5724002441776372,5.97350446774621,4.514668740663031,6.785166501218338,5.196870201564932,4.3219711206166584,5.818914644200091,6.236812195077578,4.244809209783965,9.17766447190247,10.782071004266212,9.4230264567239,7.21635898649276,10.486357469148867,9.260495473630934,8.792382676075134,10.680935202907108,9.749318011026423,9.809484419728498,10.32115839516878,8.347984322300258,16.566879844503834,15.728021384456062,15.755695437884366,16.95892173247747,16.597603128766195,16.009252754175037,16.972527152310544,16.81020077199713,18.0693585031045,16.975824846286084,16.86304569865791,17.16342445665484,9.891932681720938,12.649621727041021,9.751809063211287,11.008560353365304,12.048980063247756,11.195435663351759,11.121793487439428,11.17772856594264,11.159172131890907,10.379030662920103,11.18135123985902,12.15550541988669,5,196,585036.5090488243,138654.30511654651,0.034877142129539226,6.33888586515964,0.628751313467867,5,54.84152005118244,0.8060832212575202,21,68.71760006798674,suburban,10
92,108.0144500732422,-1.8611389999999999,52.535444,158.2947993002876,107.83940000931635,133.28672160293263,226.95298291197258,303.37457938874894,153.91372078931897,231.72550112025758,123.8100037545486,185.29737610728944,143.3164726487524,265.0934035386422,270.09942003920537,94.14789624802181,69.46366047511812,186.8623560751705,158.63998953479077,203.869731897159,138.42294239814882,197.54856639775426,149.56638263926993,234.9950796139545,148.70836526641693,68.13176266763992,145.2652127868293,195.21431285507074,115.85078432475555,346.79492621166787,165.64890861094926,202.16600561725807,175.46300772889526,189.79286668190866,170.46237516637743,80.39079800314812,308.28962340125145,249.68389597874537,149.2907313133416,161.66497863898275,98.03193505976459,253.4286201327542,220.76445941610595,197.59788539140595,143.4160968418544,163.05217065685875,142.4333527565214,148.63038478081273,319.85842711692675,167.1698627172062,188.94325588467092,2.396928336224039,3.060786832559486,5.153420654130006,3.657473382432836,5.955832841044947,4.60722425522529,6.785624179188841,5.323615058289974,4.3875014418360765,5.898247106900574,6.218043889110619,4.359620705090784,9.004436549220234,10.607369385970639,9.351750620972586,6.978709193057284,10.267635688810852,9.125058709675265,8.796606740602318,10.58366066404352,9.57472073260068,9.743600311705634,10.21620474273596,8.248239866746886,16.42994611712408,15.570859462786869,15.585668662087933,16.884238359418347,16.44436101746446,15.816174129542663,16.927892192533516,16.748587450767786,17.969545639165275,16.819467421763505,16.786650154592248,17.09612412385073,9.741739535546996,12.492998090563587,9.578808072045803,10.99518279197239,11.96943457424125,11.13961917111195,10.993951738797483,11.141376680740118,10.977468386139249,10.337412591452592,11.082215246198835,12.112564573047104,1,363,1995400.2272454628,1995400.2272454628,0.3532298105655138,6.063351956524552,0.3462234625756716,6,69.51197643236871,0.579680928649122,21,83.09049255441008,suburban,10
93,8.0695953369140625,-0.227833,51.511027999999996,216.1176335247537,144.1305671968606,114.91278257541273,179.40197353544926,325.0159659204761,138.83824167714317,160.92496837101217,113.40022272470156,177.97481882561712,125.88688648233824,238.54173422472405,229.74586885830934,87.18059729330808,41.49698795839992,160.90231616989493,138.88955402641687,142.10665383688584,84.74191575535653,173.4058309114047,95.10818111803306,200.26025451374372,94.52471401113303,76.33747506848023,114.49986280204425,129.4923276090794,199.49669324193323,237.46590866839142,96.58880736052542,169.92612698299936,144.00396858410753,144.77810921626292,207.0104410491893,81.48841058907126,163.6680158259643,147.74173689525438,232.56580168620422,160.59239473910472,79.29875440628173,200.25012164816317,200.60288486163338,204.13287909028008,171.24613773658155,148.40463425793982,105.01132386482456,168.59183172481957,236.36312116097056,217.50496436787083,172.02244989505124,3.726234419229596,4.675737852595241,6.299309595013165,4.901900135043281,7.282991112624107,5.7233218223333004,8.129741826719457,6.220779453179806,5.625675111529522,6.870627081063812,7.520293295169672,5.733362628418952,10.210938554839151,12.125799599291406,10.927842879576765,8.484634785451568,11.861653314548803,10.775683698810349,10.35843714808969,12.129470405119687,11.231412193818006,11.160542516996012,11.689572490274694,9.415000608431987,18.230338653418475,16.87801589405934,17.310174393150625,18.444731531388708,18.201141740092275,17.770170776859675,18.486776849609345,18.54721573828449,19.777316443549076,18.637710968467292,18.687281980547862,18.303013370958368,11.231027356267228,13.913615312598754,11.370936426042913,12.212978860372651,13.742539800983733,12.513258266010409,12.52590745032205,12.178644871241668,12.395092250258966,11.865653599749127,12.69320885711344,12.969275687335012,4,448,1194158.3407979447,299732.8701596964,0.11404364920971799,5.936354650650898,0.5949938653422712,4,31.6702173955516,0.6726165787529497,21,66.74322462103814,suburban,10
94,2.543542146682739,-0.298167,50.828,298.6712569601745,214.70248591339393,171.65558912360038,324.819203979265,422.8801994036866,266.505627440693,285.09568659706605,165.02105860959432,208.6003208632744,189.81966487656436,311.68621512002085,253.4282715456842,87.27733184550121,35.0473994129174,200.45356256157794,170.4247100783831,186.74450677327823,118.41191772958534,163.3946153151106,101.12405651088217,182.87316825351127,80.49636385963348,98.5698689319315,72.54997010990668,159.72766953113864,183.10358833182664,326.1442387672185,78.91651541786412,192.57694392859614,200.1926111705266,161.7590764367458,219.4765096094368,130.41664499893497,154.73272671103564,111.65306551193345,149.13935419148862,190.9693377928302,97.60397040476781,258.45431996237915,279.84507594885247,323.7471920689208,225.2127000332369,146.31873284266985,134.31997792072264,170.48820250587636,319.43738963241515,292.9193248076195,166.91027960937222,3.6032949058965342,4.34747808949002,5.944397637648618,4.885217912600875,7.065578148245362,5.396325673160052,7.915278563456688,5.949400055451111,5.380891097679089,6.307589110834046,7.256397496816597,5.5225097922845725,8.812616184237207,10.791174778493748,10.004082109919423,7.4924463810070385,10.513262980778537,9.63572892680737,9.528532212545507,10.948795110887687,10.190347568605333,10.333656651124217,10.573078704026857,8.390225950871526,16.751167196447618,15.667522778433204,16.024889421682825,16.909812902983134,16.967380053188087,16.292984311310576,17.0352250565778,17.20254961182811,18.063671246535336,17.080288344597683,17.50371585172376,16.901876062508123,10.986090268322084,13.52469863517616,11.202931008889685,12.022517311694093,13.515408861840728,12.327646839616499,12.236883519886057,11.823012492532294,12.008186052948817,11.836182383186303,12.697641052984366,12.703953111028426,1,86,2045342.3873264256,2045342.3873264256,0.4161716290933954,6.708781522791081,0.4438561237781358,5,44.568698442097364,0.7209052731495842,4,78.95011843388599,improved grassland,4
95,127.6684341430664,-2.1461940000000004,52.582056,138.70701401044283,107.91117189682694,118.72276056775794,255.4611844627959,321.95377826353354,163.4576882769955,228.78008395043634,159.7956408636225,175.97592062025606,137.6981176276879,273.10729161831813,267.4780517144117,103.86629452114721,85.9236850620404,187.1037645866028,173.3383765998416,200.1319089241309,148.63822332959177,230.26301752321226,152.734267094703,274.5106416211007,167.954978200651,71.18406319747695,145.72741747498705,147.90401597227705,136.11566378227909,334.0834062227911,199.30369051214748,270.21032906339684,217.35611331840195,206.11022460797753,170.2117139780008,107.65111283325288,282.2365645164522,267.2955390754845,157.27490315106832,168.9911499699484,93.62188892274455,275.4987915765212,248.7552236743522,217.41290701265515,130.08123122448643,191.48331463731535,154.61656037216156,171.57547884352695,317.5485503486022,165.83612914393788,185.6190253880468,2.2820433514260237,2.902747547993065,5.117026853594482,3.6125581402302327,5.832708290564642,4.519703985560597,6.651823835596374,5.2427372802698615,4.26770429918106,5.763711972771777,6.06957672337108,4.27191216984928,8.923478491770016,10.465325847363419,9.331317065860441,6.933304599116481,10.202917085071489,9.046041090983488,8.749308877795515,10.50625438237696,9.467566039633187,9.671001558660596,10.138520908284052,8.212178968042522,16.23842540277849,15.375482349310712,15.516797047679429,16.717301782248754,16.28390311012323,15.613076972572323,16.773787141532367,16.581026949998083,17.80051236174695,16.656148215402087,16.614580406454106,16.924332633530273,9.572686703886893,12.327324083525975,9.448016073523753,10.835156256077793,11.745770976380687,10.963359512586464,10.794158938904644,10.963866148217948,10.72953892461635,10.142662269841015,10.888279413995566,11.91602889908152,2,697,1453495.7138658166,727046.8870984864,0.18317657247557229,6.5334113852993,0.3121271280863037,5,69.96181131984136,0.5545803391100772,21,84.89638021552916,suburban,10
